id,type,mchoice,ans,eword,title,opa,opb,desc
"cnwstqi1714","primary","N","B","误","误","丶 ㇊ 𠃍 丨 一 丿 一 一 ㇏","丶 ㇊ 丨 𠃍 一 一 一 丿 ㇏","误  谬误;错误  误，谬也。--《说文》 群臣议皆误。--《史记·萧相国世家》 兴尽晚归舟，误入藕花深处。--李清照《如梦令》 误落尘网中。--晋·陶渊明《归田居》 土木之误。--清·张廷玉《明史》"
"cnwstqi1715","primary","N","A","诱","诱","丶 ㇊ 丿 一 丨 丿 ㇏ 𠄎 丿","丶 ㇊ 一 丿 丿 丨 丿 ㇏ 𠄎","诱  (形声。从言，秀声。字本作羑'，从厶，从羑。厶，同私'。羑，诱导。本义教导;引导;劝导) 同本义 诱，引也。--《广韵》 不诱于誉，不恐于诽。--《荀子·非十二子》 夫子循循然善诱人，博我以文，"
"cnwstqi1716","primary","N","A","诲","诲","丶 ㇊ 丿 一 ㇄ 𠃌 丶 一 丶","丶 ㇊ 丶 丶 一 丿 ㇄ 一 𠃌","诲  (形声。从言，每声。本义教导) 同本义  诲，说教也。--《说文》 慢藏诲盗，野容诲淫。--《易·系辞》 胥教诲。--《书·无逸》 诲尔序爵。--《诗·大雅·桑柔》 夫子诲之髽。--《礼记·檀弓"
"cnwstqi1717","primary","N","B","说","说","丶 ㇊ 一 丨 丿 𠃍 丶 丿 乚","丶 ㇊ 丶 丿 丨 𠃍 一 丿 乚","说   说服;劝说  义兴人谓为三横，而处尤剧。或说处杀虎斩蛟，实冀三横唯余其一。--《世说新语·自新》 鲰生说我曰距关，毋内诸侯，秦地可尽王也。'--《史记·项羽本纪》 公子患之，数请魏王，及宾客辩"
"cnwstqi1718","primary","N","B","诵","诵","丶 ㇊ ㇇ 丶 一 𠃌 一 丨 丨","丶 ㇊ ㇇ 丶 丨 𠃌 一 一 丨","诵  (形声。从言，甬声。本义背诵、朗读) 同本义  诵，讽也。--《说文》。徐锴曰临文为诵。' 兴道讽诵言语。--《周礼·大司乐》。注背文曰讽，以声节之曰诵。' 春诵夏弦。--《礼记·文王世子》 宴"
"cnwstqi1719","primary","N","B","垦","垦","𠃍 一 一 𠄌 丿 丨 ㇏ 一 一","𠃍 一 一 𠄌 丿 ㇏ 一 丨 一","垦  (形声。从土，声。本义翻土，开垦) 同本义  垦，耕也。--《说文新附》 垦，耕也。--《广雅·释地》 土不备垦。--《国语·周语上》 叩石垦壤。--《列子·汤问》 又如垦化(谓开垦荒地使变为良"
"cnwstqi1720","primary","N","A","退","退","𠃍 一 一 𠄌 丿 丶 丶 ㇋ ㇏","𠃍 一 ㇋ 一 丶 ㇏ 丿 丶 𠄌","退〈动〉 (会意。小篆字形。从彳，从日，从攵。彳，小步。攵，足的反写。本义向后走，后退) 同本义  退，卻也。--《说文》 宾三退负序。--《仪礼·聘礼》 主人少退。--《仪礼·乡射礼》 待坐则必先退"
"cnwstqi1721","primary","N","B","既","既","𠃍 一 丿 丶 𠄌 一 𠃋 乚 一","𠃍 一 一 𠄌 丶 一 𠃋 丿 乚","既  (会意。甲骨文字形，左边是食器的形状，右边象一人吃罢而掉转身体将要离开的样子。本义吃罢，吃过) 同本义  既，小食也。--《说文》。罗振玉曰即，象人就食;既，象人食既。许训既为小食，义与形不协矣"
"cnwstqi1722","primary","N","A","屋","屋","𠃍 一 丿 一 𠃋 丶 一 丨 一","𠃍 一 一 一 一 丶 丿 丨 𠃋","屋  (屋的本义是幄，后来屋'指房屋，另造幄'字。会意。从尸，从至。尸，与房屋有关，至'表示来到。人来到这里居住之意。本义帐幕。幄'的本字) 同本义  屋，居也。--《说文》。徐灏曰古宫室无屋名。古之"
"cnwstqi1723","primary","N","A","昼","昼","𠃍 一 丿 ㇏ 丨 𠃍 一 一 一","𠃍 一 一 丿 丨 ㇏ 𠃍 一 一","昼  (会意。从日，从畫(画)省。从日，表示太阳。从畫，表示一种界限。本义白天。与夜'相对) 同本义  昼，明也。日之出入，与夜为介。--《说文》 昼者，阳。--《周髀算经》 昼夜之象也。--《易·系"
"cnwstqi1724","primary","N","B","屏","屏","𠃍 一 一 丿 丶 一 丿 丿 丨","𠃍 一 丿 丶 丿 一 一 丿 丨","屏  退避;隐退  侯生乃屏人间语。--《史记·魏公子列传》 又如屏居(辞官隐居，不问世事);屏语(避开他人，私下交谈);屏伏(隐退，避匿);屏移(退隐) 隐藏  尔不许我，我乃屏璧与圭。--《书·金"
"cnwstqi1725","primary","N","B","屎","屎","𠃍 一 丿 丶 ㇏ 丿 丿 丨 一","𠃍 一 丿 丶 丿 一 丨 丿 ㇏",""
"cnwstqi1726","primary","N","A","费","费","𠃍 一 ㇉ 丿 丨 丨 𠃍 丿 丶","𠃍 一 ㇉ 丶 丿 丿 𠃍 丨 丨","费　 (形声。从贝，弗声。从贝'表示与钱财有关。本义花费  同本义  费，散财用也。--《说文》 费，耗也。--《广雅》 非爱其费也。--《吕氏春秋·安死》。注财也。' 君子惠而不费。--《论语·尧曰"
"cnwstqi1727","primary","N","A","陡","陡","㇌ 丨 一 丨 一 丨 一 丿 ㇏","㇌ 丨 丨 一 丨 一 ㇏ 丿 一","陡  (形声。从阜，走声。从阜'，表示与地形地势的高低上下有关。本义山势陡峭) 同本义  陡，峻立也。--《集韵》 塞者凿之，陡者级之。--《徐霞客游记·游黄山记》 又如陡山;山陡路险;陡直(山势峻峭"
"cnwstqi1728","primary","N","A","逊","逊","㇇ 亅 ㇀ 亅 丿 丶 丶 ㇋ ㇏","㇇ 亅 丶 亅 ㇋ ㇀ 丶 丿 ㇏","逊  (形声。从辵，孙声。本义逃遁) 同本义  遜，遁也。--《说文》 吾家耄逊于荒。--《书·微子》 是以耆儒硕老，抱其书而远逊。--汉·扬雄《剧秦美新》 又如逊郊(天子逃遁于荒野) 辞让;退让"
"cnwstqi1729","primary","N","A","眉","眉","𠃍 丨 一 丿 丨 𠃍 一 一 一","𠃍 丨 丿 一 𠃍 一 一 一 丨","眉  (象形。甲骨文，小篆字形。象目上毛形。本义眉毛) 眼上方的弓或嵴，亦指生长在这条嵴上的眉毛  眉，目上毛也。--《说文》 螓首蛾眉。--《诗·卫风·硕人》 报答平生未展眉。--元稹《遗悲怀》 又"
"cnwstqi1730","primary","N","B","孩","孩","㇇ 亅 𠃋 一 丶 ㇀ 丿 丶 丿","㇇ 亅 ㇀ 丶 一 𠃋 丿 丿 丶","孩〈动〉 (形声。从子，亥声。本义小儿笑) 同本义。同咳'  咳，小儿笑也。--《说文》。古文咳从子。内则，孟子则作此字。 孤女藐焉始孩。--潘岳《寡妇赋》 又如未孩(还不会笑) 当作婴儿看待  圣人"
"cnwstqi1731","primary","N","A","陨","陨","㇌ 丨 丨 𠃍 一 丨 𠃍 丿 丶","㇌ 丨 丶 丿 丨 𠃍 𠃍 丨 一","陨  (形声。从阜，员声。阜'指土山，与高下'义有关。本义从高处掉下，坠落) 同本义  陨，从高下也。--《说文》 陨，坠也。--《尔雅》 陨，落也，堕也。--《玉篇》 冬十二月陨霜不杀菽。--《韩非"
"cnwstqi1732","primary","N","A","除","除","㇌ 丨 丿 ㇏ 一 一 亅 丿 丶","㇌ 丨 丿 ㇏ 亅 丿 丶 一 一","除〈名〉 (形声。从阜，余声。从阜'，表示与地形地势的高低上下有关。本义宫殿的台阶) 同本义  除，殿阶也。--《说文》。按，阶级如山石之高下，故从阜。 自前殿南下椒除。--《汉书·王莽传》 登自东除"
"cnwstqi1733","primary","N","B","险","险","㇌ 丨 丿 ㇏ 丶 一 丶 一 丿","㇌ 丨 丿 ㇏ 一 丶 丶 丿 一","险  (形声。从阜，佥声。从阜'，与地势有关。本义地势高低悬殊，难以通过) 同本义  险，阻难也。--《说文》 军旅思险。--《礼记·少仪》 毕力平险。--《列子·汤问》 苟有险，余必下推车。--《左"
"cnwstqi1734","primary","N","B","院","院","㇌ 丨 丿 乛 乚 ㇀ 一 一 丶","㇌ 丨 丶 ㇀ 乛 一 一 丿 乚","院〈名〉 (形声。从阜，完声。阜'是土山，与土、建筑有关。本义庭院，院子。房屋围墙以内的空地) 同本义  院，垣也。--《广雅》 院，周垣也。--《玉篇》 有垣墙者曰院。--《增韵》 深院月明人静。-"
"cnwstqi1735","primary","N","B","娃","娃","𡿨 丿 丨 丨 一 一 一 一 一","𡿨 丿 一 一 丨 一 一 丨 一","娃  (形声。从女，圭声。本义美女) 同本义  娃，美也。吴楚衡淮之间曰娃。吴有馆娃之宫。--《方言》二 又如娃姣(美女);娃馆(宫女的馆舍);娃儿(美貌女郎) 小孩子;尤指仍在怀抱中的年幼孩子  少"
"cnwstqi1736","primary","N","A","姥","姥","𡿨 丿 一 一 丨 一 丿 丿 乚","𡿨 丿 丿 丿 乚 一 一 一 丨","姥〈形〉 用同老'  姥姥   姥娘  姥〈名〉 (形声。从女，老声。本义老年妇女的俗称) 同本义  姥，老母，或作姆，女师也。--《广韵》 又尝在蕺山见一老姥。--《晋书·王羲之传》 未至十余里，有"
"cnwstqi1737","primary","N","A","姨","姨","𡿨 丿 一 一 𠃍 一 ㇉ 丿 ㇏","𡿨 丿 丿 𠃍 ㇉ 一 一 ㇏ 一","姨  (形声。从女，夷声。本义妻子的姐妹) 同本义  姨，妻之女弟同出为姨。--《说文》 妻之姊妹同出为姨。--《尔雅》 蔡哀侯曰吾姨也。--《左传·庄公十年》 东宫之妹，邢侯之姨。--《诗·卫风·硕"
"cnwstqi1738","primary","N","A","姻","姻","𡿨 丿 一 丨 𠃍 一 丿 丶 一","𡿨 丿 一 丿 丨 一 丶 𠃍 一","姻  (会意兼形声。从女，从因，因亦声。本义女婿家) 同本义  姻，婿家也，女之所因，故曰姻。从女，从因，因亦声。--《说文》 婿之父为姻。又，婿之党为姻兄弟。--《尔雅》 不思旧姻。--《诗·小雅·"
"cnwstqi1739","primary","N","B","娇","娇","𡿨 丿 ㇏ 丿 丨 丿 一 丿 一","𡿨 丿 一 丿 一 丿 ㇏ 丿 丨","娇〈形〉 (形声。从女，乔声。本义妩媚可爱) 同本义(柔嫩美态)  娇，姿也。--《说文新附》 娇，女字，亦态。--《广韵》 娇，娇姿也。--《玉篇》 娇逸未有婚。--《玉台新咏·古诗为焦仲卿妻作》"
"cnwstqi1740","primary","N","A","姚","姚","𡿨 丿 一 丿 丶 ㇀ 乚 丿 丶","𡿨 丿 一 丿 丶 丿 乚 丶 ㇀","姚  (形声。从女，兆声。本义姓) 同本义。相传为虞舜之后 姚，虞舜居姚虚，因以为姓。--《说文》。按，母名握登。大荒南经，帝俊妻娥皇，生此三身之国，姚姓。 姚  或为姚，娆也。--《说文》 姚，好也"
"cnwstqi1741","primary","N","A","娜","娜","𡿨 丿 一 𠃌 一 一 丿 ㇌ 丨","𡿨 丿 ㇌ 丨 𠃌 一 一 丿 一","娜〈名〉 (形声。从女，那声。本义婀娜，美貌) --女子人名用字  娜，女字。--《集韵》 娜 ⒈见于人名。 娜 ⒈ ⒉'"
"cnwstqi1742","primary","N","A","怒","怒","𡿨 丿 一 ㇇ ㇏ ㇀ ㇃ 丶 丶","𡿨 丿 ㇇ 一 ㇃ 丶 丶 ㇏ ㇀","怒〈动〉 (形声。从心，奴声。本义发怒，明显地表形于外的生气) 同本义  怒，恚也。--《说文》 怨而不怒。--《国语·周语》 薄言往愬，逢彼之怒。--《诗·邶风·柏舟》 驴不胜怒。--唐·柳宗元《三"
"cnwstqi1743","primary","N","B","架","架","𠃌 丿 ㇏ 一 丿 𠃍 丨 一 丨","𠃌 丿 丨 𠃍 一 一 丨 丿 ㇏","架  (形声。从木，加声。本义棚架) 同本义  葡萄，蔓延性缘，不能自举，作架以承之。--《齐民要术·种桃》 搁置或支持东西的用具  借书满架。--明·归有光《项脊轩志》 又如十字架;三脚架;架桩(原"
"cnwstqi1744","primary","N","A","贺","贺","𠃌 丿 丨 𠃍 一 丨 𠃍 丿 丶","𠃌 丿 𠃍 丨 𠃍 丿 丨 丶 一","贺  奉送礼物表示庆祝  贺，以礼相奉庆也。--《说文》 不然，则重币帛，以贺其福而吊其凶。--《左传·襄公二十八年》 受天之祜，四方来贺。--《诗·大雅·下武》 叔向贺之。--《国语·晋语》 是以贺"
"cnwstqi1745","primary","N","B","盈","盈","𠄎 丿 丨 一 丨 丨 ㇇ 𠃍 丶","𠄎 丿 ㇇ 丶 丨 𠃍 丨 丨 一","盈  (会意。从皿。《说文》满器也。') 同本义  盈，满器也。--《说文》 盈莫不有也。--《墨子经》 盈，满也。--《广雅》 不盈。--《易·坎》。虞注溢也。' 乐主其盈。--《礼记·祭义》。注盈"
"cnwstqi1746","primary","N","A","勇","勇","㇇ 丶 丨 𠃍 一 一 丨 𠃌 丿","㇇ 丶 一 丨 𠃌 丿 𠃍 丨 一","勇  (本作勈，或作恿。形声。从力，甬声。从力，与力气有关。本义果敢，胆大) 同本义  勇，气也。--《说文》 无拳无勇。--《诗·小雅·巧言》 尔勇伊何。 勇志之所以敢也。--《墨子经上》 勇，文之"
"cnwstqi1747","primary","N","B","怠","怠","𠃋 丶 𠃍 丶 一 ㇃ 丨 ㇀ 丶","𠃋 丶 丨 𠃍 一 ㇀ ㇃ 丶 丶","怠  (形声。从心，台声。本义懒惰) 同本义  怠，慢也。--《说文》 懈，怠也。--《尔雅》 怠，赖也。--《广雅》 可先而不备，谓之怠。--《国语·周语》 吉事虽止不怠。--《礼记·檀弓》。注惰也"
"cnwstqi1748","primary","N","A","癸","癸","㇇ 丶 丿 丿 ㇏ 一 一 丿 丶","㇇ 丶 ㇏ 丶 一 一 丿 丿 丿","癸〈名〉 (象形。甲骨文字形，象二戣，古代兵器。交叉之形，盖即戣'之古文。①本义古代兵器。戟属。②天干的第十位)，用作顺序的第十  ] 癸  估量  癸之言揆也，言万物可揆度，故曰癸。--《史记》 癸"
"cnwstqi1749","primary","N","A","蚤","蚤","㇇ ㇏ 丶 丨 𠃍 一 丨 一 丶","㇇ ㇏ 丨 丶 𠃍 丶 丨 一 一","蚤  (形声) 同本义  蚤，啮人跳蚤。--《说文》 鸱鸺夜撮蚤。--《庄子·秋水》 得蚤者莫不糜之齿牙，为害身也。--曹植《贪恶鸟论》 又如沙蚤;水蚤;蚤蚊(跳蚤和蚊子。亦泛指小虫);蚤虱(跳蚤和虱"
"cnwstqi1750","primary","N","B","柔","柔","㇇ 丶 乛 丨 丿 丿 ㇏ 亅 一","㇇ 丶 乛 亅 丿 一 丨 丿 ㇏","柔  (形声。从木，矛声。本义树木可曲可直) 同本义  柔，木曲直也。--《说文》。段注凡木曲者可直，直者可曲，曰柔。' 荏染柔木。--《诗·小雅·小弁》 又如柔木(柔软而又坚韧的木) 柔弱;细嫩"
"cnwstqi1751","primary","N","B","垒","垒","𠃋 丶 丨 丶 𠃋 一 丶 一 𠃋","𠃋 丶 𠃋 丶 𠃋 丶 一 丨 一","垒  (形声。从土，畾(雷)声。本义军壁，防护军营的墙壁或建筑物) 同本义  垒，军壁也。--《说文》 四郊多垒。--《礼记·曲礼上》 营军之垒舍。--《周礼·夏官·量人》 因垒而降。--《左传·僖公"
"cnwstqi1752","primary","N","A","绑","绑","𠃋 𠃋 ㇀ 一 一 一 丿 ㇌ 丨","𠃋 𠃋 ㇀ 一 ㇌ 丨 丿 一 一","绑  (形声。从糸，邦声。古无此字。绑'字出现于元、明之间。本义捆，缚) 同本义  众军向前，用索绑缚住了。--《三国演义》 又如绑扎所(军队在战地特设为伤员包扎、治疗的处所);绑缚(捆绑) 绑票"
"cnwstqi1753","primary","N","A","绒","绒","𠃋 𠃋 ㇀ 一 一 丿 ㇂ 丿 丶","𠃋 𠃋 丶 一 ㇀ ㇂ 丿 一 丿","绒  (形声。从糸，戎声。本义鸟兽身上的柔毛) 同本义  被服) 丝、棉纱或羊毛等的纺织物  熟丝  绒，熟练丝。--《正字通》 绒布，上面有一层绒毛的纺织品   绒（羢、毧） ⒈柔软细小的毛～毛。羽"
"cnwstqi1754","primary","N","B","结","结","𠃋 𠃋 𠃍 丨 一 丨 一 一 ㇀","𠃋 𠃋 ㇀ 一 丨 一 丨 𠃍 一","结  植物生长果实  结  坚硬;牢固  健壮  结  用绳、线、皮条等绾成的疙瘩  旧时向官府承担责任或承认了结的书面的字据  关键  诚信者，天下之结也。--《管子》 被联结的状态  通髻'。总发"
"cnwstqi1755","primary","N","B","绕","绕","𠃋 𠃋 一 一 丿 ㇂ 乚 ㇀ 丿","𠃋 𠃋 ㇀ 一 ㇂ 丿 一 丿 乚","绕  (形声。从糸，尧声。本义缠束) 同本义  绕，缠也。--《说文》 绕黄山而款牛首。--张衡《西京赋》。注裹也。' 又如把丝绕在卷筒上;绕搭(缠绕);绕缭(缭绕，盘旋围绕);绕手(犹棘手);绕网("
"cnwstqi1756","primary","N","B","骄","骄","𠃍 ㇉ 丨 丿 一 ㇏ ㇀ 丿 丿","𠃍 ㇉ ㇀ 丿 一 丿 ㇏ 丿 丨","骄〈名〉 (形声。从马，乔声。本义六尺高的马) 同本义  骄，马高六尺为骄。《诗》曰我马唯骄。'--《说文》 四牡有骄。--《诗·卫风·硕人》 骄 〈形〉 马雄壮，泛指高大雄壮  傲慢;骄矜  不敢以"
"cnwstqi1757","primary","N","B","绘","绘","𠃋 𠃋 一 ㇏ ㇀ 一 𠃋 丶 丿","𠃋 𠃋 ㇀ 丿 ㇏ 一 一 𠃋 丶","绘  (从糸(与线丝有关)，会声。本义五彩绣品) 同本义。也作会'  绘，会五采绣也。--《说文》 杂彩曰绘。--《小尔雅·广训》 山龙华虫作绘。--《虞书》 又如绘绚(彩绘绚丽) 绘  绘画  自绘"
"cnwstqi1758","primary","N","B","给","给","𠃋 𠃋 一 一 丨 𠃍 丿 ㇏ ㇀","𠃋 𠃋 ㇀ 丿 ㇏ 一 丨 𠃍 一","给    使对方得到或遭受到  让;使;叫  给  表示对象、目的，相当于为'、替'  给伤员包扎 引进动作行为的主动者，或表示被动语态，相当于被'  表示方向，相当于朝'、对'、向'  给 ⒈交，付"
"cnwstqi1759","primary","N","B","绚","绚","𠃋 𠃋 𠃌 一 一 丨 𠃍 ㇀ 丿","𠃋 𠃋 ㇀ 丿 𠃌 丨 𠃍 一 一","绚  (形声。从糸，旬声。本义美丽，漂亮有文采的样子) 同本义(含有色彩灿烂多姿的意思)  绚，文貌。--《玉篇》 松门亘五里，碧彩高下绚。--皮日休《雨中游包山精舍》 素以为绚兮。--《论语·八佾》"
"cnwstqi1760","primary","N","B","骆","骆","𠃍 ㇉ ㇀ 丨 丿 一 𠃍 ㇏ ㇇","𠃍 ㇉ ㇀ 丿 ㇇ ㇏ 丨 𠃍 一","骆  (形声。从马，各声。本义尾和鬣毛黑色的白马) 同本义  骆，马白色黑鬣尾也。--《说文》 白马朱鬣骆。--《广雅》 驾彼四骆。--《诗·小雅·四牡》 又 哔哔骆马。 驾白骆。--《礼记·月令》"
"cnwstqi1761","primary","N","B","络","络","𠃋 𠃋 ㇇ 丨 一 ㇀ 丿 ㇏ 𠃍","𠃋 𠃋 ㇀ 丿 ㇇ ㇏ 丨 𠃍 一","络子   倒不如打个络子，把玉络上呢。--《红楼梦》  络  (形声。从糸，表示与丝线有关。各声。本义缠绕，捆缚) 同本义  络，缠也。--《广雅》 有九丘，以水络之。--《海内经》 郑绵络些。--《"
"cnwstqi1762","primary","N","B","绝","绝","𠃋 𠃋 丨 丿 乚 ㇀ ㇇ 一 𠃍","𠃋 𠃋 ㇀ 丿 ㇇ 𠃍 丨 一 乚","绝  (会意。从糸，表示与线丝有关，从刀，从卩(人)。表示人用刀断丝。本义把丝弄断) 同本义  绝，断丝也。--《说文》 冠缨索绝。--《史记》 又如绝缨(冠缨断绝。比喻宽宏大量) 引申为断，断绝"
