id,type,mchoice,ans,eword,title,opa,opb,opc,opd,desc
"cnwpyqi0697","primary","N","B","两","两","lù","liǎng","","","两  (会意。从一，兩平分。兩亦声。本义二十四铢为一两) 同本义  两，二十四铢为一两。--《说文》 衡权…本起于黄钟之重。一龠容千二百黍，重十二铢，两之为两，二十四铢为两，十六两为斤。…两者，两黄钟"
"cnwpyqi0698","primary","N","A","酉","酉","yǒu","fán","","","酉〈名〉 (象形。金文字形，象酒坛形。酉'是汉字的一个部首，从酉'的字多与酒或因发酵而制成的食物有关。本义酒) 同本义  酉，就也。八月黍成，可为酎酒。--《说文》。按，酉即酒字，象酿器形，中有实。"
"cnwpyqi0699","primary","N","B","丽","丽","bāo","lí、lì","","","丽  通罹'。遭遇;落入  鱼丽于羢。--《诗·小雅·鱼丽》 丽水  丽  (形声。从鹿，丽声。其字本作丽'，后加鹿'，成为形声字。鹿形丽声，鹿成对，并驾。本义成群;结伴;成对) 成对◇作俪'  丽，"
"cnwpyqi0700","primary","N","A","医","医","yī","chuō","","","医  (会意兼形声。从匚，从矢，矢亦声。《说文》盛弓弩矢器也。'醫'，会意，从殹'，从酉。殹'，治病时的扣击声。酉'，用以医疗的酒。二字各有本义，今用医' 为简体字。本义治病的人) 同本义  医，治"
"cnwpyqi0701","primary","N","B","辰","辰","bāng","chén","","","辰  (象形。金文字形，是蛤蚌壳之类软体动物的形象，蜃'的本字◇经假借而产生了其他用法。本义;蛤蚌之类的软体动物) 同本义  辰，有身也。--《说文》 辰者，言万物之蜃也。--《史记·律书》 十二地支"
"cnwpyqi0702","primary","N","A","励","励","lì","lín、lìn","","","励  (形声。从力，厉声。本义勉力，努力) 同本义  勵，勉力也。--《说文》。 用勵相我邦家。--《书·立政》 庶明励翼。--《书·皋谟》 励于一言。--《鬼谷子·决篇》 又如砺翼(勉力辅佐君主，精"
"cnwpyqi0703","primary","N","A","否","否","fǒu、pǐ","zǐ","","","否〈副〉 (会意。从口，从不。不'亦兼表字音。本义不然，不是这样)  否，不也。--《说文》 否臧凶。--《易·师》 否德黍帝位。--《书·尧典》。注皆训不。' 唐雎对曰否，非若是也。'--《战国策·"
"cnwpyqi0704","primary","N","B","还","还","yù","hái、huán","","","还   (形声。从辵(表示与行走有关)，瞏声。本义返回) 同本义  还，復也。--《说文》 还，返也。--《尔雅·释言》 还而不入。--《诗·小雅·何人斯》 吾其还也。--《左传·僖公三十年》 势还不"
"cnwpyqi0705","primary","N","B","尬","尬","shěn、chén","gà","","","尴尬'处境困难，不易处理"
"cnwpyqi0706","primary","N","B","歼","歼","fú","jiān","","","歼  (形声。从歹(表示与死有关)，韱声。本义消灭) 同本义  歼，微尽也。--《说文》 歼，尽也。--《尔雅》 歼我良人。--《诗·秦风·黄鸟》 齐人歼于遂。--《春秋·庄公十七年》 东邻虐而歼仁兮"
"cnwpyqi0707","primary","N","B","来","来","yá","lái","","","来  (象形。甲骨文字形。象麦子形。本义麦。小麦叫麦'，大麦叫黣'(或写作牟')) 同本义  來，周所受瑞麥來黣也。--《说文》 贻我来牟。--《诗·周颂·思文》。段注武王渡孟津，白鱼跃入王舟。出涘以"
"cnwpyqi0708","primary","N","B","连","连","chī","lián","","","连  (会意。从辵，从车。本义人拉的车) 同本义  遙，负车也。--《说文》。段注连即古文輦也。 连车组輓。--《周礼·故书巾车》 与其輂连。--《周礼·乡师》 行服连轺辇者。--《管者·海王》 民相"
"cnwpyqi0709","primary","N","B","轩","轩","yōng","xuān","","","轩  (形声。从车，干声。本义中国古代一种前顶较高而有帷幕的车子，供大夫以上乘坐) 同本义  轩，曲輈藩车。--《说文》 轩，安车也。--《声类》 而乘轩者三百人也。--《左传·僖公二十八年》 舍其文"
"cnwpyqi0710","primary","N","A","步","步","bù","lóng","","","步  (会意。甲骨文字形，由两只脚的象形符号重迭而成，表示两脚一前一后走路。本义行走) 同本义  步，行也。--《说文》 跬步而不敢忘，孝也。--《礼记·祭义》 王朝步自周。--《书·召诰》 步路马必"
"cnwpyqi0711","primary","N","B","卤","卤","yù","lǔ","","","卤  (象形。金文字形，象盐罐(或盐池)中有盐形。本义盐碱地) 同本义  晋荀吴帅师败狄于大鹵。--《春秋·昭公元年》 表淳卤，数疆潦。--《左传·襄公二十五年》 卤中草木白。--杜甫《盐井》 又如卤"
"cnwpyqi0712","primary","N","A","坚","坚","jiān","chāng","","","坚  (会意。从舘，从土。舘'，金文象以手拉臣'(屈服的奴隶)。从土'，表示土质坚硬。本义泥土坚硬) 同本义。泛指坚硬;结实  坚，刚也。--《说文》 坚，坚土也。--《广雅》 四为壤五，为坚三。--"
"cnwpyqi0713","primary","N","A","肖","肖","xiāo、xiào","tóng、dòng","","","肖  姓。萧'字的俗写 肖 〈形〉 假借为小'。细微  肖，小也。--《方言十二》 肖翘之物。--《庄子·?箧》 达生之情者傀，达于知者肖。--《庄子》 又如肖翘(细小能飞的生物) 肖 〈动〉 假借为"
"cnwpyqi0714","primary","N","B","旱","旱","xíng","hàn","","","旱  (形声。从日，干声。本义久不下雨) 同本义  旱，不雨也。--《说文》 旱既大甚，蕴隆虫虫。--《诗·大雅·云汉》 不得雨曰旱。--《谷梁传·僖公十一年》 二谷不收谓之旱。--《墨子·七患》 三"
"cnwpyqi0715","primary","N","A","盯","盯","dīng","zé、zhái","","","盯  (形声。从目，丁声。本义注视) 同本义  紧跟着不放松  盯 集中视力看。 【盯梢】见【钉梢】。 盯 1.见'盯'﹑'枚'"
"cnwpyqi0716","primary","N","A","呈","呈","chéng","ān","","","呈  (形声。从口，壬声。本义平) 同本义  呈，平也。--《说文》 呈现，显现，显露  呈，显也。--《广韵》 延颈秀项，皓质呈露，芳泽无加，铅华弗御。--曹植《洛神赋》。注见也。' 无风亦呈袅娜之"
"cnwpyqi0717","primary","N","A","时","时","shí","diān","","","时  (形声。从日，寺声。从日'与时间有关。本义季度;季节) 同本义  时，四时也。--《说文》 四时，四方各一时，时，期也。--《释名》 谓其三时不害。--《左传·桓公六年》。注春夏秋也。' 三时者"
"cnwpyqi0718","primary","N","A","吴","吴","wú","yuán","","","吴   (会意。从口，从矢。矢，象头的动作∠起来表示晃着头大声说话。本义大声说话，喧哗) 同本义   不吴不敖，胡考之休。--《诗·周颂·丝衣》。传吴，哗也。'  吴     吴   吴国   ]。公"
"cnwpyqi0719","primary","N","A","助","助","zhù、chú","zhào","","","助  (形声。从力，且声。助人要用力，故从力。本义帮助) 同本义(在物质上或精神上给予协助)  助，左也。--《说文》 助，佐也。--《小尔雅》 非助我者也。--《论语》。孔注犹益也。' 九一而助。-"
"cnwpyqi0720","primary","N","B","县","县","yì","xiàn、xuán","","","县  (会意。从系持倒首。象悬挂的样子。本义悬挂) 县假借为寰'，为州县的县  遂缚诣县。--三国魏·邯郸淳《笑林》 南番二县。--《广东军务记》 龙泉县。--明·刘基《诚意伯刘文成公文集》 开道置县"
"cnwpyqi0721","primary","N","A","里","里","lǐ","jī","","","里  (会意。从衣，里声。本义衣服的里层) 同本义  褃，衣内也。--《说文》。衣外曰表。 襦在褃也。--《谷梁传·宣公九年》注 不罹于褃。--《诗·小雅·小弁》 绿衣黄里。--《诗·邶风·绿衣》 又"
"cnwpyqi0722","primary","N","A","呆","呆","dāi","zhòng","","","呆  痴;傻  呆霸王调情遭苦打。--《红楼梦》 又如呆霸王(《红楼梦》中薛蟠的浑号);呆里撒奸(装痴卖呆以售其奸);呆串了友(呆得不可收拾);呆想(痴想);呆人(呆子，傻瓜);呆汉(痴呆的人);呆大"
"cnwpyqi0723","primary","N","A","吱","吱","zhī、zī","nì","","","吱   细小的声音  人语闹吱嗻。--《牡丹亭》 吱  发出 老孙头看看四周，却不吱声。--《暴风骤雨》 吱   多形容小动物的叫声  形容物体发出短促的尖叫声  做声，说话  吱声  问他几遍，他都"
"cnwpyqi0724","primary","N","A","吠","吠","fèi","cuàn","","","吠〈动〉 (会意。从犬，从口。本义狗叫) 同本义  吠，犬鸣也。--《说文》 邑犬君吠兮所怪也。--《楚辞·九章》 谚云一犬吠形，百犬吠声。'--王符《潜夫论·贤难》 又如吠声(狗叫声);吠日(很少见"
"cnwpyqi0725","primary","N","A","呕","呕","ǒu、ōu、òu","tù","","","呕  (形声。从口，区声。本义东西在胃喉中上涌，从口中出来) 同本义  欧，吐也。--《说文》。字亦作呕。 吾伏噄呕血。--《左传·哀公二年》 其音如呕。--《山海经·东山经》 有女子方跪，据树而呕丝"
"cnwpyqi0726","primary","N","A","园","园","yuán","bó","","","园  (形声。从囗，袁声。形符为囗'，表示范围。本义种蔬菜、花果、树木的地方) 同本义  园，所以树果也。--《说文》 种树曰园。--《三苍》 园圃毓草木。--《周礼·大宰》 以场圃任园地。--《周礼"
"cnwpyqi0727","primary","N","A","旷","旷","kuàng","làng","","","旷  (会义兼形声。从日，广声。本义光明;明朗) 同本义  旷，明也。--《说文》 旷，光明也。--《玉篇》 此人谓照旷。--《庄子·天地》 旷若发矇。--《后汉书》 又如旷旷(光明;明亮) 心境开阔"
"cnwpyqi0728","primary","N","B","围","围","zhàng","wéi","","","围  (形声。从囗，韦声。囗'是围'的古字。本义环绕) 同本义  囗，回也，象回币之形。--《说文》。段注按，围绕， 周围字当用此。' 围，裹也。--《广雅·释诂四》 范围天地之化。--《易·系辞上》"
"cnwpyqi0729","primary","N","B","呀","呀","ān","yā、ya","","","呀  (形声。从口，牙声。本义张口的样子)表示惊异  呀  吱吱嘎嘎的声音  呀  表示语气。啊'受前一字韵母的影响而发生变音。如他从小就没有了家呀!群众的力量真大呀!老张，快去呀 呀 ⒈叹词。〈表〉"
"cnwpyqi0730","primary","N","B","吨","吨","mái、mán","dūn","","","吨  (形声。从口，屯声。本义重量单位。公制1吨为 1000 公斤) 同本义  质量和重量的单位  等于 20 长担或 2240磅的单位，主要用于英国--亦称长吨'( ) 等于20短担或2000磅的单"
"cnwpyqi0731","primary","N","A","足","足","zú","bèi","","","足  (会意。甲骨文字形，上面的方口象膝，下面的止'即脚，合起来指整个脚。本义脚) (同本义。秦汉以前，足'和’趾'都表示脚';脚'表示小腿。魏晋以后，三者都表示脚，但在书面语中，多用足')  足，人"
"cnwpyqi0732","primary","N","A","邮","邮","yóu","sū、sù","","","邮  (会意。从邑垂。垂，边郵;邑，城邑。邮'，从邑，由声。本义古地名。) 同本义  邮，左冯翊高陵，从邑，由声。--《说文》。按，邮亭，邮乡，在今陕西西安府高陵县。 传递文书的驿站  德之流行，速于"
"cnwpyqi0733","primary","N","A","男","男","nán","jué","","","男〈名〉 (会意。从田，从力。表示用力(一说指耒)在田间耕作。本义男人，与女'相对) 同本义  男，丈夫也。从男从力，言男用力于田也。--《说文》 乃生男子。--《诗·小雅·斯干》 则百斯男。--《诗"
"cnwpyqi0734","primary","N","A","困","困","kùn","xì","","","困  (会意。甲骨文字形，从囗，象房的四壁;里边是生长的树木。本义废弃的房屋) 同本义  困，故庐也。--《说文》 梱'的本字。门槛  试藉车之力而为之困。--《墨子·备城门》 困〈形〉 穷;贫困"
"cnwpyqi0735","primary","N","B","吵","吵","méi、mò","chāo、chǎo","","","吵--古人名用字。 吵吵  一个一个说，别吵吵 吵  (形声。从口，少声。本义叫嚷) 同本义  吵嘴，吵仗  吵闹  吵  声音嘈杂扰人  吵包子  吵吵闹闹  没有借口就这样吵吵闹闹 吵 又见。 【"
"cnwpyqi0736","primary","N","B","串","串","shù","chuàn","","","串   将物品连贯在一起。亦指连贯而成的物品  勾结  交错连接  走;到别人家走动  担任戏曲角色  串  穿在绳上的一组东西，尤指穿满的一串  串  ①连贯～讲。 ②量词。用于连贯起来的东西一～钥"
"cnwpyqi0737","primary","N","B","员","员","diē","yuán、yún、yùn","","","员  (会意。甲骨文字形，表示俯视鼎，看到鼎口是圆形的。小篆从贝，口声。本义物的数量;人员的数额。亦指人员) 同本义  员，物数也。--《说文》。木曰枚，竹曰箇，丝曰总，貝曰员。--《说文》 员，众也"
"cnwpyqi0738","primary","N","A","呐","呐","nà、nè","qiū","","","呐〈动〉 呐喊，大叫  且说史进就中堂又放起火来，大开了庄门，呐声喊，杀将出来。--《水浒传》 呐 〈叹〉 表示提醒注意  呐，我们可以开始了。--吉学沛《田野里的追逐》 呐喊  呐   (会意兼形声"
"cnwpyqi0739","primary","N","B","听","听","tàng","tīng","","","听  (形声。本字从耳德，壬声。从耳德，即耳有所得，今简化为听'。听'本义笑貌'。从口，斤声。本义用耳朵感受声音) 同本义  听，聆也。--《说文》 天视自我民视，天听自我民听。--《书·泰誓中》 无"
"cnwpyqi0740","primary","N","B","吟","吟","zhú","yín","","","吟  (形声。从口，今声。唫为吟的本字。本义呻吟、叹息) 同本义  吟，呻也。--《说文》 吟，叹也。--《苍颉篇》 呿吟至微。--《素问·宝命全形论》。注谓吟叹也。' 昼吟宵哭。--《战国策·楚策》"
"cnwpyqi0741","primary","N","A","吩","吩","fēn","nín","","","吩咐 (方言又叫吩示)  张大爷吩咐我好生照看小马驹 吩  【吩咐】(也写作'分付')叮嘱，嘱咐，多用于口头分派或命令这件事，～咐他去办理。～咐她早点回来"
"cnwpyqi0742","primary","N","B","呛","呛","pīng","qiāng、qiàng","","","呛  鸟啄食物  呛，鸟食。--《玉篇》 呛  愚笨  呛  有刺激性的气体进入嗅觉器官、呼吸器官或视觉器官，使人感觉难受  受;又比喻说话有火气，生硬而尖刻);烟呛人;尘土呛人 吃、喝或游泳时水或食"
